NAME	TITLE	SCORE	
HLF	HLF transcription factor, PAR bZIP family member [Source:HGNC Symbol;Acc:HGNC:4977]	0.1262813	
PARP16	poly(ADP-ribose) polymerase family member 16 [Source:HGNC Symbol;Acc:HGNC:26040]	0.12627842	
GPN3	GPN-loop GTPase 3 [Source:HGNC Symbol;Acc:HGNC:30186]	0.12620854	
DGKB	diacylglycerol kinase beta [Source:HGNC Symbol;Acc:HGNC:2850]	0.12615488	
ZNF627	zinc finger protein 627 [Source:HGNC Symbol;Acc:HGNC:30570]	0.12608661	
CLPB	caseinolytic mitochondrial matrix peptidase chaperone subunit B [Source:HGNC Symbol;Acc:HGNC:30664]	0.1260728	
ILF2	interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037]	0.12604848	
INTS12	integrator complex subunit 12 [Source:HGNC Symbol;Acc:HGNC:25067]	0.12604725	
NRDE2	NRDE-2, necessary for RNA interference, domain containing [Source:HGNC Symbol;Acc:HGNC:20186]	0.12599374	
ANAPC1P2	ANAPC1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54708]	0.12597707	
SNORD18C	small nucleolar RNA, C/D box 18C [Source:HGNC Symbol;Acc:HGNC:32716]	0.12594786	
TMEM135	transmembrane protein 135 [Source:HGNC Symbol;Acc:HGNC:26167]	0.1259258	
WDCP	WD repeat and coiled coil containing [Source:HGNC Symbol;Acc:HGNC:26157]	0.12590012	
ZNF182	zinc finger protein 182 [Source:HGNC Symbol;Acc:HGNC:13001]	0.1258643	
HOXD9	homeobox D9 [Source:HGNC Symbol;Acc:HGNC:5140]	0.12582976	
FERD3L	Fer3 like bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:16660]	0.12579027	
CORIN	corin, serine peptidase [Source:HGNC Symbol;Acc:HGNC:19012]	0.12575832	
GAGE12B	G antigen 12B [Source:HGNC Symbol;Acc:HGNC:26779]	0.1257313	
TRA2B	transformer 2 beta homolog [Source:HGNC Symbol;Acc:HGNC:10781]	0.12569658	
DPY19L2	dpy-19 like 2 [Source:HGNC Symbol;Acc:HGNC:19414]	0.12567757	
OCIAD1	OCIA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16074]	0.12564227	
TXNRD3	thioredoxin reductase 3 [Source:HGNC Symbol;Acc:HGNC:20667]	0.1255329	
CDKL3	cyclin dependent kinase like 3 [Source:HGNC Symbol;Acc:HGNC:15483]	0.12547699	
C2CD2	C2 calcium dependent domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1266]	0.1254396	
ANK2	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]	0.12539086	
SNAPC3	small nuclear RNA activating complex polypeptide 3 [Source:HGNC Symbol;Acc:HGNC:11136]	0.12537783	
ZNF793	zinc finger protein 793 [Source:HGNC Symbol;Acc:HGNC:33115]	0.12537259	
HINFP	histone H4 transcription factor [Source:HGNC Symbol;Acc:HGNC:17850]	0.12537004	
HNRNPD	heterogeneous nuclear ribonucleoprotein D [Source:HGNC Symbol;Acc:HGNC:5036]	0.12536012	
H2AC15	H2A clustered histone 15 [Source:HGNC Symbol;Acc:HGNC:4726]	0.12534122	
DGUOK	deoxyguanosine kinase [Source:HGNC Symbol;Acc:HGNC:2858]	0.12530641	
BBIP1	BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093]	0.12527493	
NME4	NME/NM23 nucleoside diphosphate kinase 4 [Source:HGNC Symbol;Acc:HGNC:7852]	0.12527259	
SNRPB	small nuclear ribonucleoprotein polypeptides B and B1 [Source:HGNC Symbol;Acc:HGNC:11153]	0.12521446	
ZNF439	zinc finger protein 439 [Source:HGNC Symbol;Acc:HGNC:20873]	0.12516305	
PANK1	pantothenate kinase 1 [Source:HGNC Symbol;Acc:HGNC:8598]	0.12513344	
XPOT	exportin for tRNA [Source:HGNC Symbol;Acc:HGNC:12826]	0.12501955	
EPGN	epithelial mitogen [Source:HGNC Symbol;Acc:HGNC:17470]	0.12501928	
PSMA3	proteasome 20S subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:9532]	0.12497029	
LEAP2	liver enriched antimicrobial peptide 2 [Source:HGNC Symbol;Acc:HGNC:29571]	0.12492887	
DDX20	DEAD-box helicase 20 [Source:HGNC Symbol;Acc:HGNC:2743]	0.12492185	
ANGEL2	angel homolog 2 [Source:HGNC Symbol;Acc:HGNC:30534]	0.12475227	
E2F6	E2F transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3120]	0.12473997	
DOT1L	DOT1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:24948]	0.12469356	
LURAP1L	leucine rich adaptor protein 1 like [Source:HGNC Symbol;Acc:HGNC:31452]	0.124671966	
ERLIN1	ER lipid raft associated 1 [Source:HGNC Symbol;Acc:HGNC:16947]	0.12464614	
FANCG	FA complementation group G [Source:HGNC Symbol;Acc:HGNC:3588]	0.12464144	
RNF138	ring finger protein 138 [Source:HGNC Symbol;Acc:HGNC:17765]	0.12459259	
CARNMT1	carnosine N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23435]	0.12459239	
PDCD11	programmed cell death 11 [Source:HGNC Symbol;Acc:HGNC:13408]	0.12456833	
LINC00314	long intergenic non-protein coding RNA 314 [Source:HGNC Symbol;Acc:HGNC:16622]	0.12456805	
ENY2	ENY2 transcription and export complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:24449]	0.12456715	
RPL23	ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316]	0.12455407	
MRPS35	mitochondrial ribosomal protein S35 [Source:HGNC Symbol;Acc:HGNC:16635]	0.1245275	
OR7E87P	olfactory receptor family 7 subfamily E member 87 pseudogene [Source:HGNC Symbol;Acc:HGNC:14709]	0.124514624	
ASNS	asparagine synthetase (glutamine-hydrolyzing) [Source:HGNC Symbol;Acc:HGNC:753]	0.124499224	
PLGLA	plasminogen like A (pseudogene) [Source:HGNC Symbol;Acc:HGNC:9074]	0.12447701	
SKA2	spindle and kinetochore associated complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28006]	0.12430679	
TCF12	transcription factor 12 [Source:HGNC Symbol;Acc:HGNC:11623]	0.12427068	
ZNF619	zinc finger protein 619 [Source:HGNC Symbol;Acc:HGNC:26910]	0.12425396	
PRKDC	protein kinase, DNA-activated, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9413]	0.124237165	
BIVM	basic, immunoglobulin-like variable motif containing [Source:HGNC Symbol;Acc:HGNC:16034]	0.124205716	
NWD2	NACHT and WD repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29229]	0.1241842	
SETDB1	SET domain bifurcated histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10761]	0.1241833	
QSER1	glutamine and serine rich 1 [Source:HGNC Symbol;Acc:HGNC:26154]	0.1241802	
CCDC18	coiled-coil domain containing 18 [Source:HGNC Symbol;Acc:HGNC:30370]	0.1240937	
TSTD2	thiosulfate sulfurtransferase like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30087]	0.12401099	
RPL10	ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:10298]	0.12381688	
TLK1	tousled like kinase 1 [Source:HGNC Symbol;Acc:HGNC:11841]	0.123816416	
MZT1	mitotic spindle organizing protein 1 [Source:HGNC Symbol;Acc:HGNC:33830]	0.123780966	
DUSP12	dual specificity phosphatase 12 [Source:HGNC Symbol;Acc:HGNC:3067]	0.1237694	
AFMID	arylformamidase [Source:HGNC Symbol;Acc:HGNC:20910]	0.123732015	
SMO	smoothened, frizzled class receptor [Source:HGNC Symbol;Acc:HGNC:11119]	0.12366728	
ZWILCH	zwilch kinetochore protein [Source:HGNC Symbol;Acc:HGNC:25468]	0.12364631	
NNT	nicotinamide nucleotide transhydrogenase [Source:HGNC Symbol;Acc:HGNC:7863]	0.12361849	
TEX12	testis expressed 12 [Source:HGNC Symbol;Acc:HGNC:11734]	0.12360653	
DLX6	distal-less homeobox 6 [Source:HGNC Symbol;Acc:HGNC:2919]	0.12356221	
RBM12B	RNA binding motif protein 12B [Source:HGNC Symbol;Acc:HGNC:32310]	0.12353976	
CLN6	CLN6 transmembrane ER protein [Source:HGNC Symbol;Acc:HGNC:2077]	0.12345354	
VCAN	versican [Source:HGNC Symbol;Acc:HGNC:2464]	0.12343202	
RFT1	RFT1 homolog [Source:HGNC Symbol;Acc:HGNC:30220]	0.12341961	
SF3A2	splicing factor 3a subunit 2 [Source:HGNC Symbol;Acc:HGNC:10766]	0.12338472	
TBC1D31	TBC1 domain family member 31 [Source:HGNC Symbol;Acc:HGNC:30888]	0.12336876	
CHRM2	cholinergic receptor muscarinic 2 [Source:HGNC Symbol;Acc:HGNC:1951]	0.12334113	
PLCB4	phospholipase C beta 4 [Source:HGNC Symbol;Acc:HGNC:9059]	0.123332255	
MPHOSPH10	M-phase phosphoprotein 10 [Source:HGNC Symbol;Acc:HGNC:7213]	0.123308614	
RRP1	ribosomal RNA processing 1 [Source:HGNC Symbol;Acc:HGNC:18785]	0.123181574	
TMX1	thioredoxin related transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15487]	0.12317962	
IQGAP3	IQ motif containing GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:20669]	0.12317851	
PANX1	pannexin 1 [Source:HGNC Symbol;Acc:HGNC:8599]	0.12316147	
CXXC4	CXXC finger protein 4 [Source:HGNC Symbol;Acc:HGNC:24593]	0.12315418	
GPAM	glycerol-3-phosphate acyltransferase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:24865]	0.123084754	
MAN1A2	mannosidase alpha class 1A member 2 [Source:HGNC Symbol;Acc:HGNC:6822]	0.12305394	
ANAPC1P4	ANAPC1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:54710]	0.12301885	
TMEM98	transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]	0.12300088	
ROCK2	Rho associated coiled-coil containing protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:10252]	0.12298261	
ZNF234	zinc finger protein 234 [Source:HGNC Symbol;Acc:HGNC:13027]	0.12295116	
SDAD1	SDA1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25537]	0.12293596	
NDUFAF6	NADH:ubiquinone oxidoreductase complex assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:28625]	0.12293082	
USP41	ubiquitin specific peptidase 41 [Source:HGNC Symbol;Acc:HGNC:20070]	0.12289607	
FNDC7	fibronectin type III domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26668]	0.12282611	
TYW5	tRNA-yW synthesizing protein 5 [Source:HGNC Symbol;Acc:HGNC:26754]	0.12282146	
IDI2	isopentenyl-diphosphate delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:23487]	0.12276571	
ELMOD2	ELMO domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28111]	0.122721784	
SNHG10	small nucleolar RNA host gene 10 [Source:HGNC Symbol;Acc:HGNC:27510]	0.122704215	
ENTR1	endosome associated trafficking regulator 1 [Source:HGNC Symbol;Acc:HGNC:10667]	0.12244192	
ANTXR1	ANTXR cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:21014]	0.12236187	
DPAGT1	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:2995]	0.122347824	
RCCD1	RCC1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30457]	0.122273155	
CCDC84	coiled-coil domain containing 84 [Source:HGNC Symbol;Acc:HGNC:30460]	0.1222212	
RPL35A	ribosomal protein L35a [Source:HGNC Symbol;Acc:HGNC:10345]	0.12219088	
SNORD43	small nucleolar RNA, C/D box 43 [Source:HGNC Symbol;Acc:HGNC:10182]	0.122171	
AC020928.1	novel transcript	0.122155175	
IGBP1	immunoglobulin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5461]	0.12215509	
FAM169A	family with sequence similarity 169 member A [Source:HGNC Symbol;Acc:HGNC:29138]	0.12200313	
AACSP1	acetoacetyl-CoA synthetase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18226]	0.12199116	
ORC2	origin recognition complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:8488]	0.12196047	
TMEM192	transmembrane protein 192 [Source:HGNC Symbol;Acc:HGNC:26775]	0.12193792	
SPIN3	spindlin family member 3 [Source:HGNC Symbol;Acc:HGNC:27272]	0.121931866	
NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694]	0.12189685	
RAD50	RAD50 double strand break repair protein [Source:HGNC Symbol;Acc:HGNC:9816]	0.12186172	
HSPA14	heat shock protein family A (Hsp70) member 14 [Source:HGNC Symbol;Acc:HGNC:29526]	0.121846765	
MTIF2	mitochondrial translational initiation factor 2 [Source:HGNC Symbol;Acc:HGNC:7441]	0.12177921	
GUSBP16	GUSB pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:54498]	0.12160656	
EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4 [Source:HGNC Symbol;Acc:HGNC:19687]	0.12152118	
DCHS2	dachsous cadherin-related 2 [Source:HGNC Symbol;Acc:HGNC:23111]	0.12148667	
DNMT3B	DNA methyltransferase 3 beta [Source:HGNC Symbol;Acc:HGNC:2979]	0.12143527	
AS3MT	arsenite methyltransferase [Source:HGNC Symbol;Acc:HGNC:17452]	0.12138251	
WDR5B	WD repeat domain 5B [Source:HGNC Symbol;Acc:HGNC:17826]	0.12138053	
RPIA	ribose 5-phosphate isomerase A [Source:HGNC Symbol;Acc:HGNC:10297]	0.12138041	
SNRPA1	small nuclear ribonucleoprotein polypeptide A' [Source:HGNC Symbol;Acc:HGNC:11152]	0.121270746	
VBP1	VHL binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12662]	0.12119534	
ROR2	receptor tyrosine kinase like orphan receptor 2 [Source:HGNC Symbol;Acc:HGNC:10257]	0.12119502	
TNFRSF21	TNF receptor superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:13469]	0.12119148	
THOC1	THO complex 1 [Source:HGNC Symbol;Acc:HGNC:19070]	0.12117584	
ZNF678	zinc finger protein 678 [Source:HGNC Symbol;Acc:HGNC:28652]	0.12112997	
NUP210	nucleoporin 210 [Source:HGNC Symbol;Acc:HGNC:30052]	0.12108238	
ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:19343]	0.1208993	
CDH24	cadherin 24 [Source:HGNC Symbol;Acc:HGNC:14265]	0.12089362	
ZNRD1	zinc ribbon domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13182]	0.120890185	
RIMBP3C	RIMS binding protein 3C [Source:HGNC Symbol;Acc:HGNC:33892]	0.12086476	
SORD	sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]	0.12083264	
CBX3	chromobox 3 [Source:HGNC Symbol;Acc:HGNC:1553]	0.12081894	
HAPLN4	hyaluronan and proteoglycan link protein 4 [Source:HGNC Symbol;Acc:HGNC:31357]	0.12065338	
ZNF222	zinc finger protein 222 [Source:HGNC Symbol;Acc:HGNC:13015]	0.120608255	
ALK	ALK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:427]	0.1206025	
WDR4	WD repeat domain 4 [Source:HGNC Symbol;Acc:HGNC:12756]	0.12058547	
IFIT5	interferon induced protein with tetratricopeptide repeats 5 [Source:HGNC Symbol;Acc:HGNC:13328]	0.12044591	
SMC1A	structural maintenance of chromosomes 1A [Source:HGNC Symbol;Acc:HGNC:11111]	0.12042812	
LYPLA1	lysophospholipase 1 [Source:HGNC Symbol;Acc:HGNC:6737]	0.12033459	
WNK2	WNK lysine deficient protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14542]	0.1203029	
PRPF40A	pre-mRNA processing factor 40 homolog A [Source:HGNC Symbol;Acc:HGNC:16463]	0.12028614	
THOC6	THO complex 6 [Source:HGNC Symbol;Acc:HGNC:28369]	0.12028482	
SPANXN5	SPANX family member N5 [Source:HGNC Symbol;Acc:HGNC:33178]	0.12025897	
CCDC177	coiled-coil domain containing 177 [Source:HGNC Symbol;Acc:HGNC:23243]	0.12012637	
ZNF665	zinc finger protein 665 [Source:HGNC Symbol;Acc:HGNC:25885]	0.12009832	
C1orf112	chromosome 1 open reading frame 112 [Source:HGNC Symbol;Acc:HGNC:25565]	0.12007971	
RPL41	ribosomal protein L41 [Source:HGNC Symbol;Acc:HGNC:10354]	0.120036244	
RPL36AP33	ribosomal protein L36a pseudogene 33 [Source:HGNC Symbol;Acc:HGNC:36475]	0.12003599	
OR8B2	olfactory receptor family 8 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:8471]	0.12002212	
MYNN	myoneurin [Source:HGNC Symbol;Acc:HGNC:14955]	0.11994171	
TOP1MT	DNA topoisomerase I mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787]	0.11993194	
PYCR1	pyrroline-5-carboxylate reductase 1 [Source:HGNC Symbol;Acc:HGNC:9721]	0.11983487	
CHN1	chimerin 1 [Source:HGNC Symbol;Acc:HGNC:1943]	0.119782954	
GNPAT	glyceronephosphate O-acyltransferase [Source:HGNC Symbol;Acc:HGNC:4416]	0.11968397	
POLR3B	RNA polymerase III subunit B [Source:HGNC Symbol;Acc:HGNC:30348]	0.119679295	
NACA	nascent polypeptide associated complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:7629]	0.119632564	
SPRR2E	small proline rich protein 2E [Source:HGNC Symbol;Acc:HGNC:11265]	0.11961057	
PHB2	prohibitin 2 [Source:HGNC Symbol;Acc:HGNC:30306]	0.11960642	
METTL6	methyltransferase like 6 [Source:HGNC Symbol;Acc:HGNC:28343]	0.119551726	
FOXRED1	FAD dependent oxidoreductase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26927]	0.119545735	
SNORD45B	small nucleolar RNA, C/D box 45B [Source:HGNC Symbol;Acc:HGNC:10185]	0.11950635	
DARS2	aspartyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25538]	0.11949903	
H2BC20P	H2B clustered histone 20, pseudogene [Source:HGNC Symbol;Acc:HGNC:20516]	0.119464956	
TDG	thymine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:11700]	0.119458206	
ETFA	electron transfer flavoprotein subunit alpha [Source:HGNC Symbol;Acc:HGNC:3481]	0.11940088	
SPON1	spondin 1 [Source:HGNC Symbol;Acc:HGNC:11252]	0.119364075	
FGF5	fibroblast growth factor 5 [Source:HGNC Symbol;Acc:HGNC:3683]	0.11936325	
MED12	mediator complex subunit 12 [Source:HGNC Symbol;Acc:HGNC:11957]	0.11934891	
METTL14	methyltransferase like 14 [Source:HGNC Symbol;Acc:HGNC:29330]	0.11934343	
GTF3C4	general transcription factor IIIC subunit 4 [Source:HGNC Symbol;Acc:HGNC:4667]	0.11930014	
MTA3	metastasis associated 1 family member 3 [Source:HGNC Symbol;Acc:HGNC:23784]	0.119246416	
U2AF1	U2 small nuclear RNA auxiliary factor 1 [Source:HGNC Symbol;Acc:HGNC:12453]	0.119215615	
RAG2	recombination activating 2 [Source:HGNC Symbol;Acc:HGNC:9832]	0.11921198	
ORC3	origin recognition complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:8489]	0.11917238	
TGFBRAP1	transforming growth factor beta receptor associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16836]	0.11916837	
RPP14	ribonuclease P/MRP subunit p14 [Source:HGNC Symbol;Acc:HGNC:30327]	0.11913667	
NAT10	N-acetyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:29830]	0.11910479	
EARS2	glutamyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29419]	0.11909734	
ZNF385B	zinc finger protein 385B [Source:HGNC Symbol;Acc:HGNC:26332]	0.11905299	
MRPL11	mitochondrial ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:14042]	0.11899535	
RPL3	ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10332]	0.118827105	
KCNN2	potassium calcium-activated channel subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:6291]	0.11878858	
ZNF615	zinc finger protein 615 [Source:HGNC Symbol;Acc:HGNC:24740]	0.11877338	
UBP1	upstream binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12507]	0.11871701	
PTCH1	patched 1 [Source:HGNC Symbol;Acc:HGNC:9585]	0.11871629	
NUP188	nucleoporin 188 [Source:HGNC Symbol;Acc:HGNC:17859]	0.11869731	
ZNF321P	zinc finger protein 321, pseudogene [Source:HGNC Symbol;Acc:HGNC:13827]	0.1186686	
ELAVL1	ELAV like RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3312]	0.118666835	
LRP5	LDL receptor related protein 5 [Source:HGNC Symbol;Acc:HGNC:6697]	0.118633516	
ZNF776	zinc finger protein 776 [Source:HGNC Symbol;Acc:HGNC:26765]	0.11860162	
HADHA	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:4801]	0.11856382	
RIOK1	RIO kinase 1 [Source:HGNC Symbol;Acc:HGNC:18656]	0.11850203	
SLC19A1	solute carrier family 19 member 1 [Source:HGNC Symbol;Acc:HGNC:10937]	0.11848764	
BCOR	BCL6 corepressor [Source:HGNC Symbol;Acc:HGNC:20893]	0.11847317	
FUNDC2	FUN14 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24925]	0.11842503	
HNRNPDL	heterogeneous nuclear ribonucleoprotein D like [Source:HGNC Symbol;Acc:HGNC:5037]	0.11835378	
SHPRH	SNF2 histone linker PHD RING helicase [Source:HGNC Symbol;Acc:HGNC:19336]	0.11820976	
ZNF26	zinc finger protein 26 [Source:HGNC Symbol;Acc:HGNC:13053]	0.11817047	
POLH	DNA polymerase eta [Source:HGNC Symbol;Acc:HGNC:9181]	0.118115924	
SNORD2	small nucleolar RNA, C/D box 2 [Source:HGNC Symbol;Acc:HGNC:32678]	0.118071236	
GDI2	GDP dissociation inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:4227]	0.11806843	
CPS1	carbamoyl-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:2323]	0.11796439	
SELENOI	selenoprotein I [Source:HGNC Symbol;Acc:HGNC:29361]	0.11794844	
EEF2K	eukaryotic elongation factor 2 kinase [Source:HGNC Symbol;Acc:HGNC:24615]	0.117859036	
SV2C	synaptic vesicle glycoprotein 2C [Source:HGNC Symbol;Acc:HGNC:30670]	0.117848635	
SLC30A10	solute carrier family 30 member 10 [Source:HGNC Symbol;Acc:HGNC:25355]	0.117844306	
XPO1	exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825]	0.117784105	
SPTSSB	serine palmitoyltransferase small subunit B [Source:HGNC Symbol;Acc:HGNC:24045]	0.11774717	
ST13P4	ST13, Hsp70 interacting protein pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:18487]	0.11769596	
PSME4	proteasome activator subunit 4 [Source:HGNC Symbol;Acc:HGNC:20635]	0.11767993	
ARHGAP19	Rho GTPase activating protein 19 [Source:HGNC Symbol;Acc:HGNC:23724]	0.11756878	
ICE2	interactor of little elongation complex ELL subunit 2 [Source:HGNC Symbol;Acc:HGNC:29885]	0.117545374	
GDAP1L1	ganglioside induced differentiation associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:4213]	0.11753646	
ZNF17	zinc finger protein 17 [Source:HGNC Symbol;Acc:HGNC:12958]	0.1175093	
KCNAB1	potassium voltage-gated channel subfamily A member regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6228]	0.11747788	
RPS16	ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]	0.11741283	
YLPM1	YLP motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17798]	0.11739184	
TBCEL	tubulin folding cofactor E like [Source:HGNC Symbol;Acc:HGNC:28115]	0.1173167	
BRWD1	bromodomain and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:12760]	0.117289424	
CHD7	chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626]	0.11728858	
SF3B3	splicing factor 3b subunit 3 [Source:HGNC Symbol;Acc:HGNC:10770]	0.11723889	
TDRD3	tudor domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20612]	0.117094345	
RDX	radixin [Source:HGNC Symbol;Acc:HGNC:9944]	0.117073804	
RNF168	ring finger protein 168 [Source:HGNC Symbol;Acc:HGNC:26661]	0.11704407	
SLC25A53	solute carrier family 25 member 53 [Source:HGNC Symbol;Acc:HGNC:31894]	0.11702695	
RFX7	regulatory factor X7 [Source:HGNC Symbol;Acc:HGNC:25777]	0.11698001	
RPL4	ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:10353]	0.1169419	
RPL18	ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:10310]	0.11679918	
DUSP16	dual specificity phosphatase 16 [Source:HGNC Symbol;Acc:HGNC:17909]	0.11679557	
ABHD18	abhydrolase domain containing 18 [Source:HGNC Symbol;Acc:HGNC:26111]	0.11678727	
GINS4	GINS complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28226]	0.11664886	
NXN	nucleoredoxin [Source:HGNC Symbol;Acc:HGNC:18008]	0.116629995	
SKIDA1	SKI/DACH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:32697]	0.11655629	
DPP7	dipeptidyl peptidase 7 [Source:HGNC Symbol;Acc:HGNC:14892]	0.11652655	
GOLM1	golgi membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15451]	0.116475426	
GTF3C6	general transcription factor IIIC subunit 6 [Source:HGNC Symbol;Acc:HGNC:20872]	0.116448	
ADSL	adenylosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:291]	0.11642761	
FZD3	frizzled class receptor 3 [Source:HGNC Symbol;Acc:HGNC:4041]	0.116418555	
SLIT3	slit guidance ligand 3 [Source:HGNC Symbol;Acc:HGNC:11087]	0.11641467	
C9orf147	chromosome 9 open reading frame 147 [Source:HGNC Symbol;Acc:HGNC:31438]	0.11640714	
RASL10B	RAS like family 10 member B [Source:HGNC Symbol;Acc:HGNC:30295]	0.1163856	
LINC01560	long intergenic non-protein coding RNA 1560 [Source:HGNC Symbol;Acc:HGNC:27333]	0.11637465	
IDH2	isocitrate dehydrogenase (NADP(+)) 2 [Source:HGNC Symbol;Acc:HGNC:5383]	0.11623735	
BTG3	BTG anti-proliferation factor 3 [Source:HGNC Symbol;Acc:HGNC:1132]	0.11620785	
SLC6A8	solute carrier family 6 member 8 [Source:HGNC Symbol;Acc:HGNC:11055]	0.116190106	
NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:28086]	0.11617211	
RBIS	ribosomal biogenesis factor [Source:HGNC Symbol;Acc:HGNC:32235]	0.116161235	
TUBGCP3	tubulin gamma complex associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18598]	0.116106965	
CUTC	cutC copper transporter [Source:HGNC Symbol;Acc:HGNC:24271]	0.116066895	
ZNF518A	zinc finger protein 518A [Source:HGNC Symbol;Acc:HGNC:29009]	0.116059825	
NSUN3	NOP2/Sun RNA methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:26208]	0.11604024	
ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:2721]	0.116030686	
MAP2K6	mitogen-activated protein kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6846]	0.11602528	
DARS1	aspartyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:2678]	0.115996875	
